Tweet-text,Uniqueness
"For those of you who graciously tested the first ever #FairLaunchProtocol alpha, you'll find the Fair Launch token you won is actually also an ""NFT-like"" in that it has Metadata and shows in your wallet like one but isn't entirely one due to lacking an Edition. /1",True
"@RodneyC18186863 @CharlesFracchi1 I’m so sorry for your loss. Thank you for making this statement. Also, those of you who are much more susceptible pls consider getting a third dose.",True
"The feelings that we shared
As they piled up one by one, we were happy
You, who isn't with me anymore",False
"@vitamin_sie Chin up, I'm sure there's someone for you who'll come along.
Meanwhile, I've nothing better to do so I can donate some time if/whenever you want it.",False
"With wealth and fame you are the number one just on that specific time for everyone...

With someone you love, trust and cares for you who shares the same feeling you are the number one without fame, wealth and no questions ask you are the only one...",True
"@MollyJongFast ""When someone shows you who they are, believe them the first time.""",True
"@NiiLomotey2 Why won't he be the best midfielder in a team with Matuidi and Bentacur in their midfield 🤣🤣.
He came to Barca and even you who love him so much wants him to be a sub. Ahhba🤦‍♂️🤣🤣",True
"✨ Stolen Kiss

nhxcurly would kiss you around the corner... 😏
And you, who would do it?

➡️ https://t.co/oZVnKXiGH6 https://t.co/5WA6pO9S7z",True
"Again nct made a gesture and the haters started barking! Shut your mouth!
No one is as wounded as the nctzen fandom of other people's snoozing. The nct127 comeback was very hot and amazing and new! Those of you who do not like this style, shut up and get lost in the garbage.",True
"@Vengabus @THINKER_INDIAN_ @JigarSh1974 @raajoos68 @mnpdpk @ShivAroor That's rich coming from you who is joining a argument that was nothing but""STFU"" from one side.
Learn to criticise yourself and your ideas before you come to play with me.",True
"✨ New Year's Kiss

I'm preparing my best last year kiss and first of the next year louidarling 😘💕
And you, who will you kiss at midnight?

➡️ https://t.co/7xJxoO5y0v https://t.co/PHYkpNR8lp",True
"✨ New Year's Kiss

I'm preparing my best last year kiss and first of the next year junecomoelmes 😘💕
And you, who will you kiss at midnight?

➡️ https://t.co/iev1G0cQPi https://t.co/eQvxkdiHYy",True
"Did you’ll really think Uncle Ruckus aka Tim Scott was going to do anything, except for what them white folks told him to do? Y’all stay outraged just for the hell of it, I swear, even those of you who should know better",True
"@rosegawd @Bey_Legion @Creat1ve Julius Jones was just given a execution date of Nov 18th despite the Pardon &amp; Parole Board recommending his sentence be commuted. If this tweet has reached you who live in the US, help save Julius's life by contacting Governor Stitt at: https://t.co/PlLQtTEEAk 
#JusticeForJulius",True
"For those of you who have seen Visions, which episode is your favorite?

Mine is definitely The Twins",True
You know you’ve reached that age when your brother asks you who you ship in the owl house,True
@KenneyNL I think it’s actually you who supports all of us.,True
I just told you who tf I thought I was: A GOD! https://t.co/jE3b7sw2kD,True
"“Heaven knows I try sir. A toad, Madam? Perhaps it is you who are the toad.” —Finishing the Hat",True
"@SenTedCruz Cut the crap. Because of politicians like you, who keep fueling this “my freedom, my rights” BS, it’s the reason why we can’t get our lives back. Everyone as a community is affected, not just the individual. Please stop. https://t.co/0qk4exmMsq",True
"@Blast108 Okay, but it was you who brought up the name of the other group, when that was never being compared. We are comparing the level of promotion of the agencies, which unlike yours that improved, that of our agency has not progressed nothing.🤷🏻‍♀️",True
@MattWalshBlog Better yet just enjoy the freedom given to you and the protection so you can enjoy your vegan meals and watch your cnn and msnbc what is so pathetic is someone like you who doesn’t put America first come to this country LEGAL!,False
"For those you who live by checklists, have you tried erasing things on the list instead of checking them off? I swear it's more satisfying to erase the task and see blank space on my list over time versus crossing things off/checking things off.",True
"(Compared to you, who once said you were “so sorry” for me… I must’ve looked a shameful idiot, like Don Quixote picking fights with windmills.)",True
@alanshaw66 @PeterAr98015846 @___Q__ @MarkHowsham @1885_est The problem is people like you who only see one side of the story and assumed it was correct.,True
"@MichaelF141 Dc is fine the problem is people like you who think they are fans of Dc but are fans of a director, look at a fucking Pace Maker comic and you will see that he is like that even in the comics, Oh wait he does not have the Snayder brand then no bill",True
"@MollyJongFast When someone tells you who they are, believe them!  She told us who she was when she voted for Kavanaugh and against impeachment.",True
"@Geruish @doobydoobydofu @CasperBryson @EdwynOdeny @BBCPolitics @iainjwatson @simonmaginn @Desuetudine @HavetStorm @JewSoc @Lisatrainer10 @ItCorbyn @childofeternity @k1482 @LadyBrainSueMcC Evil? No. It's you who are ludicrous and dishonest. You are refusing to face facts in order to try to score cheap political points, and it's pathetic.",True
"✨ New Year's Kiss

I'm preparing my best last year kiss and first of the next year iillvuNini 😘💕
And you, who will you kiss at midnight?

➡️ https://t.co/lH6gAmoJZ8 https://t.co/inmnBPoiG2",True
So now Michaela can’t believe that Jared is an exer. Girl believe IT! He has shown you who he is! Remember Lourdes?🙂🙄,True
To you who never love me หลอกใช้นางเอก คำพูดทำร้ายจิตใจ,True
"You guys have always given me your best, and I want to do the same for you. But right now, I don’t even know what my best is, nor do I really know how to give it. So I am very sorry to all of you who have been concerned or reached out without reply. I am not myself lately.",True
"New tattoo - NEVER FORGET YOUR STRUGGLES 
Your struggles make you who you are !! https://t.co/9yJrCuMb3B",True
idk even wishing death on someone is different than actively encouraging suicide. it's just a horrible rotten look and hurts the people around you who struggle with suicidal ideation and even attempts. if you care about that at all you need to lay the fuck off,True
@OddsOnFPL It is more about ‘care’ now. If a certain Edi Cavani &amp; now Ronaldo cannot motivate you who you know are ahead of you then 😏,True
"✨ New Year's Kiss

I'm preparing my best last year kiss and first of the next year bts_kooki23 😘💕
And you, who will you kiss at midnight?

➡️ https://t.co/Vh4ZwgTHYr https://t.co/qiRtoBbmoF",True
@GinaTandarich Also as a mom to a little girl who is also my whole world. I hope that if my girl ever finds herself in a similar situation there is someone like you who is there to help her 💕💕💕,True
"@bettyboob454 Just find it interesting.
I guess unless I'm perfect, and prove I support all 'just' causes out there, I shouldn't be advocating or asking anyone else to advocate.
At least that's the message.
'Let ye among you who hath not sinned cast the first stone' and all that. 😔",True
@lizzywol It’s funny when people are like “pEoPle R SiLo’ed” or “You’re closing yourself off” because that boundary was the whole ass intent right there. A person who mistreats you (who isn’t forced to disclose their red flags) isn’t some hidden gem that you somehow think it is.,True
"Amos:5.18
 Woe to you who long for the day of the LORD! Why do you long for the day of the LORD? That day will be darkness, not light.
Amos:5.19
 It will be as though a man fled from a lion only to meet a bear, as though he entered his house and rested his hand on the wall only",True
"✨ New Year's Kiss

I'm preparing my best last year kiss and first of the next year Brygas3 😘💕
And you, who will you kiss at midnight?

➡️ https://t.co/IyZXN2GKfK https://t.co/yfeEA1pj3o",True
@Roz_arai @Kurisu_ttv Wait wait wait it was you who said I'm old I'm not old!,True
@katieporteroc So thankful for people like you who are brave and smart enough to go head-to-head with them. 🌟,True
@theNewNicola Welcome to sobriety! We do this one day at a time! You are a member if you say you are. Listen to others just like you who have solved the drink problem.,True
"@MarkSlapinski Wow, it was you who started this!! Thanks so much 😊",True
"One of the most amazing feelings in the world is having someone fall in love with you who you thought you never had a chance with.

#HappyBirthdayRahulVaidya",True
Tell me who your friend @Andy is and I’ll tell you who you @andersoncooper. ~Mexican Proverb @BravoTV,True
@gustav_markus @StPowers_ @BeelzebubTV @GoblinManga @BurntHickory1 For those of you who aren't aware https://t.co/GE5yfCbcTY,False
It’s you who I want,True
"✨ New Year's Kiss

I'm preparing my best last year kiss and first of the next year r_2vii 😘💕
And you, who will you kiss at midnight?

➡️ https://t.co/tl6IyDNoVI https://t.co/g7rD7M8WKD",True
"@WestSussexSAFC @UTFT1998 @MikeyCowie1999 Irate? I'm chilled mate, it appears to be you who needs to lower their blood pressure",True
"@TamamoNoGucci //Yeah those are the worst, together with people blocking you who you have literally never talked with before.

Absolutely understandable. But I think that makes the people who stick with you even more important!",True
"@Joylove_40 Allah ﷻ prohibited alcohol in the Qur'an: ""O you who believe, indeed, khamr (alcohol), gambling, [sacrificing on] stone altars [to other than God], and divining arrows are but defilement from the work of Satan; so avoid it that you may be successful."" Quran 5:90",False
"@GrahamRoberts4 @11BryanGil @osvaldooardiles He’s looked good to me so far but coming from you who actually knows what he’s talking about that’s high praise!
#coys",True
"✨ New Year's Kiss

I'm preparing my best last year kiss and first of the next year feeldalove168 😘💕
And you, who will you kiss at midnight?

➡️ https://t.co/6mjZOreKhj https://t.co/aLtq0GuIqg",True
@marygarden Should your hairdresser be taking a risk with you? Unvaccinated and without symptoms treating you who have those little viruses swimming through your hair follicles? Who is in danger?,True
@B52Malmet we will get to the other side when the fake media stops lying and people like you who keep praising Biden. If it wasn’t for Trump you wouldn’t have a vaccine. The man cannot even take a question what a disgrace to America,True
Why are you who you choose to be https://t.co/BN4qDJ1uT7,True
"White Supremacy at its worst. As usual white people being ignorant bullies, and missing her point which is “true”. You, who are dissing Joy Ann Reid are the racist and just plain mean. https://t.co/7oNOW0JNOe",True
"@MollyJongFast When someone SHOWS you who they are, believe them, never mind what they say. @SenSusanCollins is the textbook example.",True
Now let me know who are you who decided to trace my art?,True
"We've done it. Reached 600. Thank you so much to each and everyone of you who has supported our journey. We'll continue to produce content we hope you'll enjoy. Loads coming up this weekend. Next stop 700. Let's do this guys
https://t.co/fI6inoaIgW https://t.co/9Ztah382aX",True
"if your own people never support you, who do you expect will?",True
"✨ Stolen Kiss

dropwtf would kiss you around the corner... 😏
And you, who would do it?

➡️ https://t.co/x6QyUCvgvm https://t.co/LdHUxLqijV",True
"Are you ready to #HealEverything? Thema's YouTube channel is dedicated to all of you who are looking for ways to heal yourself.

Subscribe at https://t.co/EQ3OG2mHve and start your healing now. https://t.co/uUA83qe5Ss",True
"Worship in awe and wonder, all you who’ve been made holy!

For all who trust him will feast with plenty.

Ps 34:9",True
"✨ Stolen Kiss

XofiaGK would kiss you around the corner... 😏
And you, who would do it?

➡️ https://t.co/4oDiAotzx8 https://t.co/vUm4bxuNJr",True
@David0HH7 @marygarden @Monocotyledon @mumbletwits With friends like you who needs enemies?,True
"for those of you who don’t remember, in the book maurice sees tchaik 6 in concert and risley is also there and makes a gay sex joke",False
"✨ New Year's Kiss

I'm preparing my best last year kiss and first of the next year yourhomiefrog 😘💕
And you, who will you kiss at midnight?

➡️ https://t.co/nT2MTiWfKa https://t.co/poYHFMrGQe",True
"✨ New Year's Kiss

I'm preparing my best last year kiss and first of the next year nanvv_ 😘💕
And you, who will you kiss at midnight?

➡️ https://t.co/Iv6m1wktET https://t.co/cEYfiu8efP",True
"Someone like you, who was born into power, wouldn't know the joy of finally obtaining it.",True
@Mr_GBM And I will wear that badge proudly! Must I remind you who started getting back into Bloodborne hmmm https://t.co/WzkjUiAqX9,True
"I don’t know what your destiny will be, but one thing I know: The only ones among you who will be truly happy are those who have sought and found how to serve.
#HappyBirthdayRahulVaidya",True
"✨ New Year's Kiss

I'm preparing my best last year kiss and first of the next year BrentonLipford 😘💕
And you, who will you kiss at midnight?

➡️ https://t.co/VIIoXBkit9 https://t.co/THJQiOxU7L",True
@SodyHalliday An assertive man will not back down for clowns like you who can differentiate assumptions. Epitome ASSERTIVE. As you were🙅🏼‍♂️,True
"✨ New Year's Kiss

I'm preparing my best last year kiss and first of the next year ruggebb 😘💕
And you, who will you kiss at midnight?

➡️ https://t.co/mZEkNx1Tjd https://t.co/R813VbB3LK",True
@newkindalazy A lot of people for a lot of different reasons. My mom because I hope to be an incredible mom like her one day. My best friend because she’s living her best life and inspires me to strive to live mine too. And people like you who inspire me to do what I love and be happy 😊,True
It be the closest people to you who do you dirty..,True
"✨ New Year's Kiss

I'm preparing my best last year kiss and first of the next year BloomingShield 😘💕
And you, who will you kiss at midnight?

➡️ https://t.co/60L8hfpjFm https://t.co/zFBqkcUc65",True
@sonaaja22 @sense_royal @GlblCtznUK @BBCOne And they apologize cause i appeal and they realize i wasnt bullying you🤷🏾‍♀️ unlike you who is bullying and harassing Meghan 🤷🏾‍♀️,True
@VABVOX When someone shows you who they are......,True
"✨ New Year's Kiss

I'm preparing my best last year kiss and first of the next year GreeneyedCatG 😘💕
And you, who will you kiss at midnight?

➡️ https://t.co/Lh8CklTdK1 https://t.co/oZV2CSsnkV",True
"With this whole vaccine thing ,
You are finding out about people you know ,but more importantly you're finding out about the real you ! 
Are you who you thought you were ?
#antivaxxers #sunshine",True
"""Be strong, and let your heart take courage, 
all you who wait for The LORD!"" - Psalm 31:24",True
"✨ Stolen Kiss

dukesevastos would kiss you around the corner... 😏
And you, who would do it?

➡️ https://t.co/LRyODgesa4 https://t.co/qrWJyRcRvb",True
"@birlios Ok but this is literally me @ you, who is incredibly accomplished 🤔 so we’ve come full circle",True
@Freedom21122112 @citizen_working @samanthamarika1 NO people like you who are blind and can't see how evil the left is are bizarre. YEAH politicians care about people.  Sure they do. Wake up already,True
"@begottensun Nothing is for free cde
Zim prices are ridiculous for a reason
In the initial prices its you who is also paying for transport 
People are not stupid out there",True
"✨ Stolen Kiss

amagicmantv would kiss you around the corner... 😏
And you, who would do it?

➡️ https://t.co/bsCsbr54uM https://t.co/NPc07n83kL",True
"@JusTierra i done told you who to go to for the information about it all. get it straight from the horses mouth, gahdamn.",True
"As opposed to you who is just a fool, lacking any virtue. https://t.co/F5JMBPlUqI",True
Yeah. The racist moron said the CBP doing their jobs is like slavery. So you who 'love' that idiot can all GFY. https://t.co/jZwMAfxbie,False
"@AndyJC75 @johnredwood ""bad losers""?
Last time I checked (today, while grocery shopping) I didn't notice any food shortages in my EU.
How can people like you, who lied to the people of your own country, even sleep at night?",True
"@RifatJawaid Wake up and Smell the coffee.. Just check the SANGHI TWEETER from past two years.. He was popular even then in India, its you who NEVER NOTICED it BEFORE..",True
"@LepapillonBlu I feel so bad for those of you who live in mask-averse places. Here on the left coast, at least most places, everybody is masked up. Everybody.",True
"Actually, we’re fed up with Apocalyptically Selfish Sociopaths like you who think you have the right to kill yourself and take our children and us with you.

Stronger #VaccineMandate now!!! https://t.co/UhBg2XGYhB",True
"✨ New Year's Kiss

I'm preparing my best last year kiss and first of the next year iFLHST91 😘💕
And you, who will you kiss at midnight?

➡️ https://t.co/kMe7DGee4v https://t.co/vL26EckMrA",True
@dittle_ i cant even eat it and i agree with you who the fuck puts the milk first,True
@makaumutua @PaulKagame @BushFdn @HillaryClinton @POTUS @DonCheadle @AUC_MoussaFaki @AUC_DPA I read the sad news earlier while my heart bled. But who contribute to such messes in Africa. It's educated but hypocritical people like you who are solely responsible. Only the other day UhuRaila tried to bring back dictatorship to Kenya with the blessing of the people like you.,True
I salute you who said no! Brave people!,True
"@SenatorCollins is a total fraud.  I can’t believe the people of Maine fall for her shit every six years.  “When someone shows you who they are, believe them the first time”. https://t.co/5ko11KE1pK",True
"@EvanLSolomon watch Dr. Robert Malone inventor of mRNA on Jimmy Dore YouTube channel and quit being a propagandist. You have not researched mRNA vaccines, Dr. Malone has spent his life developing vaccines.  He tells you who should take these experimental drugs and who shouldn’t.",True
Some drivers do it for safety and if it’s really you who’s requesting. https://t.co/zOxZ3PxTi0,False
"After being injured in a hit and run accident, it can be intimidating to deal with the situation all on your own. If you don't know who hit you, who will cover your damages? Learn more in this article https://t.co/Dy4jamx4pu https://t.co/3Q2x00tzxQ",True
"#Covid
I support people's right to make their own decisions. 

I would expect those of you who have decided to get vaccinated which is your choice.

Would at least speak up against the police violence and support people's right to make their own decisions.",True
"✨ New Year's Kiss

I'm preparing my best last year kiss and first of the next year saknow_ 😘💕
And you, who will you kiss at midnight?

➡️ https://t.co/ntCV8EarMT https://t.co/gf4q9ocxnC",True
@JackDeeth So it’s you who runs @RAF_Luton?,False
@LeaderMcConnell You need to step up an operate on a bipartisan bases. It was you who decided to be partisan.,True
"✨ Stolen Kiss

iluvlf would kiss you around the corner... 😏
And you, who would do it?

➡️ https://t.co/iAJKN11lB2 https://t.co/eawk70Cbqt",True
"✨ New Year's Kiss

I'm preparing my best last year kiss and first of the next year nanvv_ 😘💕
And you, who will you kiss at midnight?

➡️ https://t.co/rDuBUrMVkU https://t.co/rO8WYRAr2y",True
"@jarrodjcain @Joseph_Joe_M @RonFilipkowski No, actually it is not. There's a little thing called fact checking that has disproven your statement, which you got from any one of the normal bullshit rhetoric sites. 

I don't distrust them, I distrust you and people like you who post false information. 

Blocked.",True
"For those of you who don't know yet, #BITCOIN will lift the human race to 4th density. This idea is from me being a big fan of ""The Law of One: the Ra Materials an Ancient Alien Speaks."" There will be only one goal of the human societal complex, and it will be to all have",False
"For those of you who still give excuses for Ole Gunnar Solskjaer, I hope you continue because we're not going to win any trophy with this man
#CarabaoCup",True
@kaworuquote Please take care of yourself. And there are people who love you who can help you through hard times,True
"I just wanna dance with you
Let the whole world melt away
And dance with you
Who cares what other people say?
And when we're through
No one can convince us we were wrong
All it takes is you and me
And a song",False
"@megynkelly At least she is a genuine journalist, not like you who would crawl back to FOXNews.",True
@imageofnadeko Evil you who dont love Nadeko,True
@NathanB28094578 I frankly don’t know how those of you who are sane down there are able to put up with it. Wishing you strength!,True
@alanshaw66 @PeterAr98015846 @___Q__ @MarkHowsham @1885_est Some of the afc hierarchy actually think more of afc than FC now and will do anything to try and scupper a BFC return.If you think thats correct then it is you who has the warped mind.,True
"✨ New Year's Kiss

I'm preparing my best last year kiss and first of the next year _mjkth 😘💕
And you, who will you kiss at midnight?

➡️ https://t.co/8fJ00RLQvm https://t.co/kUUBfwBOH5",True
"When someone shows you who they are,  believe them https://t.co/anYffoxY1s",True
@naomiosaka @kinloskin @hilevel I love you and do what you want because you are the boss and owner of you. Love you so much and even though I love your game it's always you who have the power to do what you want,True
"@armylieber10 @ifyou_thing @happytaete @dieinjinsarms Plz he never said that he inspired by JB 😂
Plz I don't hate jb. 
It's you who just keep pushing your favorisum on tae. 
He clearly said that he just likes some of jb songs that it... 

Where's  the clip he said jb is his inspiration???",True
"I still hate you, you who left me
My cold heart is still...
#MissingYou",True
"@GirlRhode @GregAbbott_TX Abbott choose to fail to protect his citizens knowing they would die, so yes he is responsible. As my family of doctors &amp; nurses have been caring for the sick &amp; dying (and family doing it in Texas)-don’t need people like you who tweet false information about vaccination &amp; COVID",True
@NEWHeadteacher2 Great leaders feel like this regularly-it’s good to have people around you who can help pick you up and remind you of all the fantastic things that you will be doing -every day 😊,True
Arise you who refuse to be slaves.,True
@francois_spies @andvdm @MaxduPreez Being here longer than me does not make you African. Maybe its you who must try harder to think before you speak. You are non African and Lastly am Still asking you that WHY are you still here in Africa if thats how you see us?,True
"@SenatorSinema Would be a great day for the filibuster to fall, Senator. With Democrats like you who needs Republicans?",True
"The fact is: there is a new person full of feeling for you who is coming to meet you; the other one will try at all costs to hinder you, physically or psychologically. Be wary!

You feel helpless and angry at the moment. Take your time to decide what to do.

Signs: Water / Air",True
"It's been real, but it's time I let go of Martial. He's no longer my cousin, I'm turning in my badge &amp; washing my hands of Martial FC. The rest of you who are still on that ship, be safe ✌🏾",True
Those of you who went on our Summer of Winona journey last year know there’s no way CANDYMAN has a Winona equivalent. https://t.co/IYiP6lrQIy,True
"@angelonuoha7 While I doubt they will tell you who called security, someone ought to sit that person down and demand to know why they called. If he/she can't name anything you did that seemed sinister or suspicious, fire him/her and they owe you an apology.",True
"@anthonymichaelp @CryptoSavy1 Because of the retail like you who bought at 64k, it'll never reach those levels again. The whales want you guys to bleed until the last drop then maybe it might pump to 100k. In the meantime, we'll be here enjoying the show...",True
@Westshroud i shalt not for it is you who wisheth for thine demise,True
"✨ New Year's Kiss

I'm preparing my best last year kiss and first of the next year yovamorillo07 😘💕
And you, who will you kiss at midnight?

➡️ https://t.co/3SSUv43Hqf https://t.co/8ZUxQjmCM1",True
"@celestebarber_ @ScottMorrisonMP Rubbish, its' s people  like you who make things worse with your tweets and nonsense.   People are not waiting months for vaccination, my 12 year old got it a a week after it was made available for that age group. PM is in US for a reason not a holiday.",True
@1001cranes like I wouldn't be surprised if you see signs go up telling you who to call if you find that the building has shifted and your office is in a different place,True
"@danpaquette @piggylou73 @LeonydusJohnson ""You're right, it is too bad that so few people believe in freedom."" 
NOPE. It's great that there are only a few like you who want to disregard the laws that every nation regarding their borders.",True
Dedicated to you who gave your heart as home when we were found lost. Thank you 💜💜,True
"""I respectfully do not care""
Say this to anyone who pass unfair judgement on something you strongly believe in or something that makes you who you are. People will inevitably judge you at some point and that's Okay.",True
"Things to do here in Tennessee, for those of you who wanna visit:
1. Stare at large rocks AKA mountains 
2. Enjoy deep fried anything 
3. Gatlinburg, Sevierville, and Pigeon Forge stuff (see #1)
4. Leave, it sucks here.",True
"✨ New Year's Kiss

I'm preparing my best last year kiss and first of the next year kxjlvli 😘💕
And you, who will you kiss at midnight?

➡️ https://t.co/z9aGgSQH7l https://t.co/uZ2RUDeVC6",True
"""When someone shows you who they are, believe them the first time"" - Maya Angelou

https://t.co/Lo8vHzw9Ui #ClimateCrisis #decarbonise",True
"For those of you who listen to the Podcast from far away it’s a MISERABLE day in Cleveland so no baseball. No Cleveland Baseball Mornings Podcast either, but I’ll be back in my studio Friday morning. 

For these past KC episodes give a listen at: https://t.co/BkpOwcc9wg 
#OurCLE https://t.co/XoLmp2Yxwb",True
"You, who's staring at me blankly in the mirror is not me",False
"@QuintusCurtius,

I believe it was you who recommended/mentioned in a post the novel “The Lost World” by Sir Arthur Conan Doyle. Very enjoyable so far. Books like this, Sherlock Holmes, etc just aren’t talked about these days. They should be read by all young men. Thank you.",False
"To all of you who, like me, are working full time jobs and running side hustles and still finding the time to write:

I AM SO PROUD OF YOU. YOU’RE DOING AMAZING. KEEP GOING. IT’S GOING TO PAY OFF https://t.co/pOEbfCpgVr",False
"✨ New Year's Kiss

I'm preparing my best last year kiss and first of the next year Manu_2723 😘💕
And you, who will you kiss at midnight?

➡️ https://t.co/5BF5a5Ivo4 https://t.co/y9ccwoU7Qw",True
"✨ New Year's Kiss

I'm preparing my best last year kiss and first of the next year lixiibf 😘💕
And you, who will you kiss at midnight?

➡️ https://t.co/Dm80oSzOZK https://t.co/y0shqfdMeF",True
@techgirl1908 Wow! There are peeps who look up to you who would have loved to find out more. The idea that their genuine questions could be “lazy” is quite possibly a sad commentary. #BlackLivesMatter,True
"✨ New Year's Kiss

I'm preparing my best last year kiss and first of the next year quanthyfoolish 😘💕
And you, who will you kiss at midnight?

➡️ https://t.co/ZWDNE6CI9p https://t.co/01zw29iuDj",True
"✨ New Year's Kiss

I'm preparing my best last year kiss and first of the next year zoz_kai 😘💕
And you, who will you kiss at midnight?

➡️ https://t.co/PZLwK3ELVp https://t.co/e9NjWJJbCG",True
"✨ New Year's Kiss

I'm preparing my best last year kiss and first of the next year sluttyneko72 😘💕
And you, who will you kiss at midnight?

➡️ https://t.co/aoxxvjIvCl https://t.co/Z1VDfU5ouy",True
@FrankConniff For those of you who don't want to follow the link: https://t.co/VbzvHHjQiO,False
"✨ Stolen Kiss

bitchy_houndz would kiss you around the corner... 😏
And you, who would do it?

➡️ https://t.co/vuVEMvOFXf https://t.co/bHYSg7w8Ej",True
"and it's only you who can turn my wooden heart
https://t.co/8MbKeH6ujS",True
"@MattJ_Morrison @SorryAmigos @NFL_DovKleiman Peeps like you who have nothing to offer, just come in, do some emo laugh, and leave... https://t.co/xrPu2HPE6F",True
"✨ New Year's Kiss

I'm preparing my best last year kiss and first of the next year gullille 😘💕
And you, who will you kiss at midnight?

➡️ https://t.co/M7IPpnX0KD https://t.co/YLe5GWcFUS",True
@MaggieMobrules @duchess_salty Anyone who disputes what you who have said has not been raised correctly.,True
"✨ New Year's Kiss

I'm preparing my best last year kiss and first of the next year zoz_kai 😘💕
And you, who will you kiss at midnight?

➡️ https://t.co/PZLwK3ELVp https://t.co/E0KB80woFs",True
"@nigrugthug @Tzcttwit @BBCNewsnight @RepBrendanBoyle @maitlis @lewis_goodall It's an alliance to deliver submarines in 25 years, which has nothing to do with Brexit...  

With regard to the vaccines - I don't know whether to feel sad for people like you who believe any bs they are fed because they are so gullible - or that you are just wilfully ignorant.. https://t.co/ex2i3bKwUa",True
@mikepompeo It find it very disingenuous of people like you who saw nothing wrong with the Trump administration in the last 4 years but you take issue with Pres Biden on every possible thing. Think Country Not Politics!!!,True
"@LynnSharig8 This is my deepest heartache too. I'm thankful for people like you who understand the value of living the truth, not just spewing it.",True
"I need to focus. 
I need a hard restart.
I’m just wearing myself thin.

If you see certain content or socials disappearing, don’t worry. (For those who do) 

Thank you, to those of you who engaged and stuck around.
Getting rid of the old to make space for the new.

Thank you.",True
@VassalloMaison @DejeanEndoMD @catearthjustice @supermormongirl No. I'm not even excusing people like you who have an inflated view of their ability to make moral judgments about others.,True
"'It was you, Advertising. It was you who finally brought me to my knees....Breakdowns are real, so why aren’t we investing in maintenance? What is ignoring mental health in business really costing us?
The answer is: everything.' @AmyMiranda @lunch_inc https://t.co/iWXEpcr8oT",True
"@zachkruse2 Also speaks to the benefits of introducing rookies to an otherwise cohesive line. Maximizes potential and shows you who probably isn't going to make it pretty quickly. They've almost never done a full teardown, which is crucial.

This is also why I'm hopeful for Stokes.",True
"✨ Stolen Kiss

19jkoo would kiss you around the corner... 😏
And you, who would do it?

➡️ https://t.co/j8QS3l4atU https://t.co/rSI9bqBGnJ",True
"No hate sadder than that of furious love. I understood that there is no worse enemy than the small brother enemy, I cannot want to kill you who are my own raving twin, the bearer of bitterness.",True
"I just love when someone you've never met, never talked to, tells you who YOU are, from behind a screen... 🤣🤦‍♂️✌",True
JAMESSS HOW COULD YOU!? Who else watches #thecircle??? Bc James just ruined the whole game for my people ugh. I’m so irritated.,False
"@mac_ausalain Thank you. That truly means so much. It is always less difficult going through things when you do not feel so alone. I am so very thankful for others like you, who understand OCD and the pain it can cause. Sharing in and working through these things together is so very important.",True
